season,game_pk,pitcher_id,pitcher_hand,venue_id,archetype,e_bf,e_k,observed_bf,observed_k,park_k_factor_by_hand,days_rest_bucket,pitcher_pre_game_k_pct
2024,744795,687792,L,3309,Balanced,19.416775045456646,4.895089980863439,21,3,0.9932,first_or_il_return,0.2853185595567867
2024,744796,571578,L,3309,Sinker-ball,25.050548784964118,3.9053581427081596,23,3,0.9932,first_or_il_return,0.18230563002680966
2024,744796,608379,R,3309,Offspeed-heavy,24.600522637310068,5.167037609152445,22,2,0.9691,first_or_il_return,0.21568627450980393
2024,744797,592866,R,3309,Balanced,22.10501207724556,4.228714499218775,19,5,0.9691,first_or_il_return,0.2231404958677686
2024,744798,605400,R,3309,Balanced,25.43489714868508,6.0304938682595965,23,7,0.9691,first_or_il_return,0.23720349563046192
2024,744798,663623,R,3309,Power-FF,23.730601565084175,5.097525966234254,21,3,0.9691,first_or_il_return,0.20454545454545456
2024,744799,554430,R,3309,Power-FF,25.36451792722851,6.702283729244982,23,11,0.9691,first_or_il_return,0.2780678851174935
2024,744799,669022,L,3309,Power-FF,25.47282863939948,5.438524548117191,21,9,0.9932,first_or_il_return,0.24157303370786518
2024,744800,665795,R,3309,Offspeed-heavy,23.502630520302958,6.083933870305246,23,9,0.9691,first_or_il_return,0.25069637883008355
2024,744800,687792,L,3309,Balanced,20.96638085062036,5.7121546114673025,20,5,0.9932,first_or_il_return,0.2888198757763975
2024,744801,669022,L,3309,Power-FF,22.950062824910724,5.593027204697195,23,5,0.9932,first_or_il_return,0.23759398496240602
2024,744802,666142,L,3309,Balanced,22.771763849933485,5.665198498297379,23,6,0.9932,first_or_il_return,0.29324324324324325
2024,744802,680730,L,3309,Balanced,23.6713099445373,4.184221386484496,22,5,0.9932,first_or_il_return,0.20512820512820512
2024,744803,571578,L,3309,Sinker-ball,23.69456720259565,4.065748297476867,23,6,0.9932,first_or_il_return,0.1797432239657632
2024,744803,678368,R,3309,Power-FF,25.317797749414073,3.975140579398521,23,4,0.9691,first_or_il_return,0.15418502202643172
2024,744804,608331,L,3309,Balanced,26.0394366975959,4.972274824752724,27,6,0.9932,first_or_il_return,0.2262295081967213
2024,744804,663623,R,3309,Power-FF,24.43775169214511,5.0933868540831675,21,5,0.9691,first_or_il_return,0.20497803806734993
2024,744805,680730,L,3309,Balanced,23.074178819656705,4.86308843634747,25,5,0.9932,first_or_il_return,0.2103448275862069
2024,744806,680730,L,3309,Balanced,24.721208534452472,4.60178173246455,27,8,0.9932,first_or_il_return,0.20411985018726592
2024,744808,665871,R,3309,Sinker-ball,23.365573584510702,4.344021610670218,25,4,0.9691,first_or_il_return,0.19653179190751446
2024,744808,687792,L,3309,Balanced,23.038163443195206,5.88812944869448,19,5,0.9932,first_or_il_return,0.2912280701754386
2024,744809,607074,L,3309,Balanced,22.44510919132876,5.0503635691158735,25,8,0.9932,first_or_il_return,0.25585284280936454
2024,744809,669022,L,3309,Power-FF,25.63827634988933,5.282568890425954,26,6,0.9932,first_or_il_return,0.2348993288590604
2024,744810,663623,R,3309,Power-FF,24.714428980677404,4.914702886430138,25,6,0.9691,first_or_il_return,0.20504731861198738
2024,744810,684007,L,3309,Offspeed-heavy,26.04986283981237,5.446769815458068,23,8,0.9932,first_or_il_return,0.2460456942003515
2024,744811,543037,R,3309,Power-FF,23.860048973298067,5.849357693395586,23,7,0.9691,first_or_il_return,0.25101214574898784
2024,744811,571578,L,3309,Sinker-ball,25.57839740224551,3.9606164737557354,22,6,0.9932,first_or_il_return,0.17174959871589085
2024,744812,680730,L,3309,Balanced,24.38183083689631,4.885402556440981,26,6,0.9932,first_or_il_return,0.20040899795501022
2024,744813,641482,L,3309,Power-FF,23.920697539110854,4.801334411649753,26,5,0.9932,first_or_il_return,0.22495894909688013
2024,744814,596295,L,3309,Breaking-heavy,24.471254800228614,3.9497490986457966,26,5,0.9932,first_or_il_return,0.16856060606060605
2024,744814,687792,L,3309,Balanced,21.974627474614547,6.33086319214364,25,7,0.9932,first_or_il_return,0.2833333333333333
2024,744815,571578,L,3309,Sinker-ball,25.103111466701407,4.398267492933846,22,8,0.9932,first_or_il_return,0.165
2024,744815,615698,R,3309,Offspeed-heavy,25.263501603619567,4.088946862182563,19,4,0.9691,first_or_il_return,0.17477477477477477
2024,744817,669022,L,3309,Power-FF,24.901504219526664,5.782433981335949,27,6,0.9932,first_or_il_return,0.2454728370221328
2024,744818,667755,R,3309,Sinker-ball,25.22931692725601,4.313936867663292,23,7,0.9691,first_or_il_return,0.19767441860465115
2024,744818,680730,L,3309,Balanced,23.07754803826079,4.051102441927571,28,5,0.9932,first_or_il_return,0.19772727272727272
2024,744819,690986,L,3309,Power-FF,24.04080544092375,4.4890498473769975,19,3,0.9932,first_or_il_return,0.21709006928406466
2024,744820,656288,R,3309,Offspeed-heavy,24.48118836605758,3.838430949791249,25,0,0.9691,first_or_il_return,0.17383177570093458
2024,744821,571578,L,3309,Sinker-ball,26.777303170297873,4.377179571745598,25,6,0.9932,first_or_il_return,0.16729323308270677
2024,744821,657277,R,3309,Offspeed-heavy,27.84508746628333,5.066706741097963,24,4,0.9691,first_or_il_return,0.20166666666666666
2024,744822,605483,L,3309,Breaking-heavy,23.727704124772206,6.694088558889789,23,8,0.9932,first_or_il_return,0.3076923076923077
2024,744822,663623,R,3309,Power-FF,25.05124442323024,5.613266469715911,23,4,0.9691,first_or_il_return,0.2137546468401487
2024,744823,650644,R,3309,Balanced,24.362600039392955,4.902882040558689,20,3,0.9691,first_or_il_return,0.22245762711864406
2024,744824,663362,R,3309,Sinker-ball,25.414711262741243,4.747332665393515,22,4,0.9691,first_or_il_return,0.21199143468950749
2024,744825,593423,R,3309,Balanced,24.406269363513704,3.900431854205636,24,5,0.9691,first_or_il_return,0.1875
2024,744825,663623,R,3309,Power-FF,25.931550353174103,5.440182111560012,24,4,0.9691,first_or_il_return,0.21595330739299612
2024,744826,668964,R,3309,Power-FF,24.284307656768608,4.92521063562278,18,2,0.9691,first_or_il_return,0.21921921921921922
2024,744826,680730,L,3309,Balanced,22.950341955538903,4.447486642141149,22,3,0.9932,first_or_il_return,0.20095693779904306
2024,744827,571578,L,3309,Sinker-ball,24.376723036842794,3.1094527472218085,27,7,0.9932,first_or_il_return,0.16356107660455488
2024,744827,656302,R,3309,Breaking-heavy,23.29023857052384,6.608338817070834,28,9,0.9691,first_or_il_return,0.32448979591836735
2024,744828,681190,R,3309,Balanced,23.31277248470871,3.027931174989451,22,1,0.9691,first_or_il_return,0.1552346570397112
2024,744829,571578,L,3309,Sinker-ball,26.4149525604181,3.842544807014624,22,6,0.9932,first_or_il_return,0.15835140997830802
2024,744829,593423,R,3309,Balanced,24.96009516743057,4.087287850365348,22,3,0.9691,first_or_il_return,0.1880108991825613
2024,744830,666157,L,3309,Sinker-ball,24.273463214303295,5.3948379516379505,28,8,0.9932,first_or_il_return,0.24695121951219512
2024,744831,663623,R,3309,Power-FF,23.702668519672873,5.6405481850475265,26,7,0.9691,first_or_il_return,0.21199143468950749
2024,744831,671096,L,3309,Balanced,23.983246692466626,4.02991175330077,28,1,0.9932,first_or_il_return,0.19413092550790068
2024,744832,502043,R,3309,Sinker-ball,25.67187253161163,5.28962933555521,23,8,0.9691,first_or_il_return,0.22135416666666666
2024,744833,571945,R,3309,Breaking-heavy,25.645773853611946,4.085512416496587,25,3,0.9691,first_or_il_return,0.17307692307692307
2024,744833,680730,L,3309,Balanced,23.269964493353143,4.1360247331856055,28,6,0.9932,first_or_il_return,0.19767441860465115
2024,744834,500779,L,3309,Balanced,23.50532981588261,3.979406819373862,28,1,0.9932,first_or_il_return,0.181058495821727
2024,744834,663623,R,3309,Power-FF,24.240995294826472,5.0166167154220815,26,8,0.9691,first_or_il_return,0.2210796915167095
2024,744836,543243,R,3309,Balanced,25.008425737261216,6.712100328423622,23,6,0.9691,first_or_il_return,0.3132183908045977
2024,744836,571578,L,3309,Sinker-ball,23.750954576383478,3.172606274817202,22,3,0.9932,first_or_il_return,0.15625
2024,744837,680730,L,3309,Balanced,26.68937894958019,4.943991167977783,23,5,0.9932,first_or_il_return,0.19626168224299065
2024,744838,640455,L,3309,Sinker-ball,22.144222990178953,4.210632336890841,29,5,0.9932,first_or_il_return,0.2360248447204969
2024,744839,666200,L,3309,Balanced,25.244231205351184,4.868595555376745,20,2,0.9932,first_or_il_return,0.2178988326848249
2024,744839,680730,L,3309,Balanced,23.02386965879964,4.340343608386578,25,4,0.9932,first_or_il_return,0.18473895582329317
2024,744840,669022,L,3309,Power-FF,25.723394045354027,5.7480800058744235,22,8,0.9932,first_or_il_return,0.26541554959785524
2024,744841,669022,L,3309,Power-FF,25.760001190407152,6.504008566036488,27,7,0.9932,first_or_il_return,0.2826086956521739
2024,744841,669194,R,3309,Power-FF,23.42895558650287,3.2654143056187364,24,2,0.9691,first_or_il_return,0.1576923076923077
2024,744842,571578,L,3309,Sinker-ball,27.214153676293996,3.5574414886516306,21,7,0.9932,first_or_il_return,0.13953488372093023
2024,744842,694297,R,3309,Balanced,25.770794142863707,5.87593706541671,25,0,0.9691,first_or_il_return,0.23931623931623933
2024,744844,625643,R,3309,Power-FF,23.920070101052573,5.827424534225416,24,7,0.9691,first_or_il_return,0.2422907488986784
2024,744845,519242,L,3309,Breaking-heavy,26.21551004923216,7.304110288682757,27,10,0.9932,first_or_il_return,0.3048327137546468
2024,744845,663623,R,3309,Power-FF,23.442330579380844,4.980158230071154,24,4,0.9691,first_or_il_return,0.21818181818181817
2024,744846,669432,L,3309,Balanced,24.265796400542577,3.9257450267866396,27,3,0.9932,first_or_il_return,0.1793103448275862
2024,744847,669022,L,3309,Power-FF,22.14708025819043,5.3827595082452415,28,10,0.9932,first_or_il_return,0.2755102040816326
2024,744848,450203,R,3309,Breaking-heavy,23.34449764047095,5.383029392021352,23,3,0.9691,first_or_il_return,0.24904214559386972
2024,744848,669022,L,3309,Power-FF,24.051402391505412,5.610219208256557,22,7,0.9932,first_or_il_return,0.27205882352941174
2024,744851,669302,R,3309,Breaking-heavy,25.314768890076916,6.0127560955167505,21,4,0.9691,first_or_il_return,0.248
2024,744852,571578,L,3309,Sinker-ball,27.144969325709386,3.4185516864796384,22,3,0.9932,first_or_il_return,0.13666666666666666
2024,744852,622663,R,3309,Power-FF,24.385142395458168,4.573969835905786,27,4,0.9691,first_or_il_return,0.2
2024,744853,669923,R,3309,Balanced,24.420767266007644,5.127318723973369,25,3,0.9691,first_or_il_return,0.23376623376623376
2024,744854,669022,L,3309,Power-FF,24.22386277781833,5.846238793642884,24,2,0.9932,first_or_il_return,0.2903225806451613
2024,744855,571578,L,3309,Sinker-ball,25.70479762990812,3.397267939533328,25,4,0.9932,first_or_il_return,0.1285140562248996
2024,744860,571578,L,3309,Sinker-ball,25.22404343048183,3.3159201123959634,29,3,0.9932,first_or_il_return,0.1318181818181818
2024,744876,670102,R,14,Balanced,21.519502804920478,4.641702905077808,18,4,1.0067,first_or_il_return,0.22564102564102564
2024,744876,678394,R,14,Offspeed-heavy,25.462363305535693,4.663978009236585,16,4,1.0067,first_or_il_return,0.21656976744186046
2024,744877,592332,R,14,Power-FF,26.05845257774164,6.242955456281929,25,3,1.0067,first_or_il_return,0.21691678035470668
2024,744878,684320,R,14,Breaking-heavy,20.44109299715472,4.704798958918767,21,5,1.0067,first_or_il_return,0.22922636103151864
2024,744880,677960,L,14,Offspeed-heavy,24.10007540683713,4.713900803763065,24,6,0.9559,first_or_il_return,0.21511627906976744
2024,744881,640455,L,14,Sinker-ball,23.892338067473744,5.175463326734835,27,8,0.9559,first_or_il_return,0.2538940809968847
2024,744881,670102,R,14,Balanced,22.159653660421174,5.195140190536277,28,1,1.0067,first_or_il_return,0.2403560830860534
2024,744882,592332,R,14,Power-FF,24.691333403178298,4.797843913555264,31,3,1.0067,first_or_il_return,0.21865889212827988
2024,744882,607200,R,14,Sinker-ball,24.931669809136135,4.244332469558481,20,3,1.0067,first_or_il_return,0.20909090909090908
2024,744883,571945,R,14,Breaking-heavy,23.865274630369896,3.8069206746177193,17,4,1.0067,first_or_il_return,0.16717325227963525
2024,744883,684320,R,14,Breaking-heavy,20.47693643743696,4.0696092748144155,17,2,1.0067,first_or_il_return,0.23961661341853036
2024,744884,502043,R,14,Sinker-ball,25.726273058797435,5.020666773616063,23,1,1.0067,first_or_il_return,0.21932515337423314
2024,744884,621244,R,14,Sinker-ball,26.374658766296417,4.3231097622534485,25,4,1.0067,first_or_il_return,0.19225449515905949
2024,744885,656557,R,14,Breaking-heavy,26.34944421678307,4.741513956241475,17,0,1.0067,first_or_il_return,0.21212121212121213
2024,744886,605135,R,14,Sinker-ball,26.268823377727504,6.004550504492818,26,8,1.0067,first_or_il_return,0.22608695652173913
2024,744886,656849,L,14,Sinker-ball,26.316112314109947,4.29278590581371,24,2,0.9559,first_or_il_return,0.19471153846153846
2024,744887,650911,L,14,Offspeed-heavy,26.289229802388043,4.398668106340839,27,7,0.9559,first_or_il_return,0.19558359621451105
2024,744887,670102,R,14,Balanced,21.36116666568676,4.7846565753434085,24,6,1.0067,first_or_il_return,0.23961661341853036
2024,744888,656731,R,14,Power-FF,23.603052343325402,5.407208152033871,21,9,1.0067,first_or_il_return,0.2549800796812749
2024,744889,605135,R,14,Sinker-ball,23.55520739827563,5.134146201388567,24,6,1.0067,first_or_il_return,0.21895424836601307
2024,744890,608334,R,14,Offspeed-heavy,18.148847084024432,4.218058767866225,26,8,1.0067,first_or_il_return,0.22118380062305296
2024,744890,670102,R,14,Balanced,18.57200031656325,4.455364303135064,28,12,1.0067,first_or_il_return,0.22053231939163498
2024,744891,605135,R,14,Sinker-ball,25.04974159951905,5.411036543844881,27,7,1.0067,first_or_il_return,0.22473604826546004
2024,744892,542881,L,14,Power-FF,26.078015674640458,4.710801649670213,23,3,0.9559,first_or_il_return,0.1865203761755486
2024,744892,592332,R,14,Power-FF,24.79511163762153,5.816954858334824,23,10,1.0067,first_or_il_return,0.2137030995106036
2024,744893,607259,R,14,Balanced,18.22749786670184,3.6715781792123616,22,3,1.0067,first_or_il_return,0.2010178117048346
2024,744895,676664,L,14,Balanced,26.035797482994138,4.044989853957737,25,4,0.9559,first_or_il_return,0.18198874296435272
2024,744896,621244,R,14,Sinker-ball,25.815120600273165,5.080483951610388,28,7,1.0067,first_or_il_return,0.18679549114331723
2024,744898,592332,R,14,Power-FF,26.843550345601894,5.571673592984366,22,5,1.0067,first_or_il_return,0.2131979695431472
2024,744899,592332,R,14,Power-FF,26.60765827126809,5.844208556614781,30,2,1.0067,first_or_il_return,0.22284644194756553
2024,744899,665152,R,14,Balanced,24.16332297951159,4.99465233310734,23,6,1.0067,first_or_il_return,0.21739130434782608
2024,744900,621244,R,14,Sinker-ball,25.192460805401232,5.043411007098032,28,8,1.0067,first_or_il_return,0.18101933216168717
2024,744900,687765,R,14,Breaking-heavy,22.06962908275289,3.9958404358489936,24,2,1.0067,first_or_il_return,0.1976470588235294
2024,744901,544150,R,14,Power-FF,18.796315382880422,3.1792118391503856,18,6,1.0067,first_or_il_return,0.1783625730994152
2024,744901,605135,R,14,Sinker-ball,25.19881928176504,4.769685293006164,25,9,1.0067,first_or_il_return,0.21178637200736647
2024,744902,621244,R,14,Sinker-ball,25.5987439415254,4.2358159355443945,28,5,1.0067,first_or_il_return,0.1786407766990291
2024,744903,669432,L,14,Balanced,22.834798150093707,3.4202057568715785,23,2,0.9559,first_or_il_return,0.17813765182186234
2024,744904,621244,R,14,Sinker-ball,26.329506667131998,5.222068043248178,22,5,1.0067,first_or_il_return,0.17647058823529413
2024,744905,621107,R,14,Sinker-ball,26.222125764122318,4.66862340802695,22,4,1.0067,first_or_il_return,0.18949771689497716
2024,744906,571760,L,14,Balanced,23.956514982883782,4.980566335225447,23,4,0.9559,first_or_il_return,0.23488372093023255
2024,744906,579328,L,14,Breaking-heavy,25.417164966636793,5.819827606402723,24,5,0.9559,first_or_il_return,0.26260504201680673
2024,744907,605135,R,14,Sinker-ball,24.774956573213622,5.374842225118588,23,6,1.0067,first_or_il_return,0.212
2024,744907,671737,R,14,Power-FF,24.760165380240103,6.215963066770298,21,7,1.0067,first_or_il_return,0.2980132450331126
2024,744908,570632,R,14,Balanced,15.802723292837225,2.942376972600141,17,2,1.0067,first_or_il_return,0.17
2024,744908,592332,R,14,Power-FF,25.40467888577777,5.184106837313116,34,8,1.0067,first_or_il_return,0.22851153039832284
2024,744909,592332,R,14,Power-FF,25.000681110653684,5.920133184493741,27,5,1.0067,first_or_il_return,0.23162583518930957
2024,744910,579328,L,14,Breaking-heavy,23.964812108659835,5.3239345822208515,23,8,0.9559,first_or_il_return,0.2582781456953642
2024,744911,605135,R,14,Sinker-ball,25.782350142714698,5.10751570268111,28,6,1.0067,first_or_il_return,0.211864406779661
2024,744911,656427,R,14,Breaking-heavy,24.166766866496985,6.6565384401103245,21,8,1.0067,first_or_il_return,0.32075471698113206
2024,744912,605135,R,14,Sinker-ball,26.902617914996856,4.927130509580839,27,3,1.0067,first_or_il_return,0.2161520190023753
2024,744912,664285,L,14,Breaking-heavy,26.96259484378919,4.916140568377506,25,4,0.9559,first_or_il_return,0.192090395480226
2024,744913,621244,R,14,Sinker-ball,26.485888370927203,4.551634855088864,22,1,1.0067,first_or_il_return,0.18138424821002386
2024,744914,686613,R,14,Balanced,23.692390183770982,5.499702576477175,23,5,1.0067,first_or_il_return,0.2579710144927536
2024,744915,579328,L,14,Breaking-heavy,23.383378983108294,4.59616469686757,24,5,0.9559,first_or_il_return,0.24603174603174602
2024,744915,669854,R,14,Breaking-heavy,24.853562457106047,5.468687435261563,22,4,1.0067,first_or_il_return,0.233983286908078
2024,744916,592332,R,14,Power-FF,26.70915020725268,5.8904528290204,26,7,1.0067,first_or_il_return,0.22764227642276422
2024,744917,605135,R,14,Sinker-ball,26.17793125817232,5.618356456560888,26,6,1.0067,first_or_il_return,0.21929824561403508
2024,744917,656557,R,14,Breaking-heavy,26.81910009213776,6.175242901129788,26,5,1.0067,first_or_il_return,0.24517906336088155
2024,744919,607074,L,14,Balanced,23.426958558448188,4.318946194680103,27,8,0.9559,first_or_il_return,0.224
2024,744919,621244,R,14,Sinker-ball,26.397069278670696,4.37147355926835,27,8,1.0067,first_or_il_return,0.17346938775510204
2024,744920,592332,R,14,Power-FF,25.091069722607983,5.896822829281683,27,4,1.0067,first_or_il_return,0.23734177215189872
2024,744920,678394,R,14,Offspeed-heavy,25.047013225587417,5.11408137068403,28,6,1.0067,first_or_il_return,0.20216606498194944
2024,744921,605135,R,14,Sinker-ball,26.252481839820817,5.214340163201321,26,8,1.0067,first_or_il_return,0.21012658227848102
2024,744921,641482,L,14,Power-FF,24.421223255313492,4.709622427660419,20,5,0.9559,first_or_il_return,0.229064039408867
2024,744922,573186,R,14,Sinker-ball,25.846146536515917,3.8066429696633897,22,3,1.0067,first_or_il_return,0.17539267015706805
2024,744922,579328,L,14,Breaking-heavy,24.777195582419374,5.488791735805765,20,7,0.9559,first_or_il_return,0.24022346368715083
2024,744923,579328,L,14,Breaking-heavy,26.544388200656666,5.8333770319116365,22,6,0.9559,first_or_il_return,0.23297491039426524
2024,744924,592332,R,14,Power-FF,25.773340504736,4.787429750873608,23,6,1.0067,first_or_il_return,0.2354948805460751
2024,744924,671106,L,14,Power-FF,23.048816868471274,3.969612965479648,19,3,0.9559,first_or_il_return,0.18947368421052632
2024,744925,471911,R,14,Balanced,23.257526428659435,4.141247714428282,24,2,1.0067,first_or_il_return,0.17796610169491525
2024,744926,621244,R,14,Sinker-ball,25.976649504921987,4.168411056444437,26,1,1.0067,first_or_il_return,0.18658892128279883
2024,744927,621244,R,14,Sinker-ball,25.7109890122383,4.86499883686824,25,2,1.0067,first_or_il_return,0.19594594594594594
2024,744928,621244,R,14,Sinker-ball,25.786565390345267,5.546434187065255,27,5,1.0067,first_or_il_return,0.1970260223048327
2024,744928,663559,L,14,Power-FF,26.475605692429944,4.091422408315779,21,5,0.9559,first_or_il_return,0.14537444933920704
2024,744929,605135,R,14,Sinker-ball,24.736405070157055,5.21074454358513,27,7,1.0067,first_or_il_return,0.21374045801526717
2024,744930,592332,R,14,Power-FF,21.836629906111554,5.08369412993192,27,3,1.0067,first_or_il_return,0.23931623931623933
2024,744930,680570,R,14,Balanced,26.39495777739855,6.354816554113717,27,4,1.0067,first_or_il_return,0.2772727272727273
2024,744931,669203,R,14,Breaking-heavy,26.500097372366962,6.146643831099875,26,5,1.0067,first_or_il_return,0.24482758620689654
2024,744932,579328,L,14,Breaking-heavy,24.581089102784617,5.715664609528945,25,4,0.9559,first_or_il_return,0.24015748031496062
2024,744932,656605,R,14,Balanced,28.306804997003148,5.709624199827703,24,8,1.0067,first_or_il_return,0.20209059233449478
2024,744935,621244,R,14,Sinker-ball,24.942667741202612,4.847702947520099,26,6,1.0067,first_or_il_return,0.1926605504587156
2024,744938,621107,R,14,Sinker-ball,26.594736359778857,5.370647180842707,26,3,1.0067,first_or_il_return,0.18636363636363637
2024,744955,571760,L,5325,Balanced,23.762873548567256,5.392351310349431,27,4,1.0527,first_or_il_return,0.23565891472868217
2024,744955,693433,R,5325,Power-FF,24.173259028292176,5.3840435016624255,25,4,1.0576,first_or_il_return,0.20745920745920746
2024,744958,676106,R,5325,Sinker-ball,23.84935621332287,3.7316167268792464,20,3,1.0576,first_or_il_return,0.14864864864864866
2024,744959,670102,R,5325,Balanced,21.50121854808014,4.449343810576116,25,6,1.0576,first_or_il_return,0.22465753424657534
2024,744959,674003,L,5325,Offspeed-heavy,23.365920317213536,5.383654414039766,26,6,1.0527,first_or_il_return,0.22900763358778625
2024,744960,669923,R,5325,Balanced,24.18769929859577,5.267911894417487,22,4,1.0576,first_or_il_return,0.23024523160762944
2024,744961,543135,R,5325,Offspeed-heavy,26.14049793175782,5.42555151958291,26,4,1.0576,first_or_il_return,0.2435064935064935
2024,744962,592332,R,5325,Power-FF,25.34420768912831,5.160945193754061,16,6,1.0576,first_or_il_return,0.21338912133891214
2024,744963,542881,L,5325,Power-FF,26.443680947967813,5.081540345663542,19,7,1.0527,first_or_il_return,0.18328445747800587
2024,744964,543135,R,5325,Offspeed-heavy,25.463053656701334,6.0412407667003505,28,6,1.0576,first_or_il_return,0.24424778761061947
2024,744965,571760,L,5325,Balanced,23.12274181502088,5.22056337649174,23,8,1.0527,first_or_il_return,0.2353923205342237
2024,744966,674003,L,5325,Offspeed-heavy,25.40778486868537,5.929434425234295,22,4,1.0527,first_or_il_return,0.23636363636363636
2024,744968,571760,L,5325,Balanced,23.581840999041695,5.074978741587993,20,8,1.0527,first_or_il_return,0.229706390328152
2024,744968,607074,L,5325,Balanced,23.74784430507913,6.0664898619564305,22,11,1.0527,first_or_il_return,0.25842696629213485
2024,744969,592351,R,5325,Breaking-heavy,20.271229234820282,4.867425419838249,20,5,1.0576,first_or_il_return,0.19331742243436753
2024,744969,676664,L,5325,Balanced,26.192795533459066,4.707860926875238,28,4,1.0527,first_or_il_return,0.18646864686468648
2024,744970,687765,R,5325,Breaking-heavy,21.942384375089475,3.7314795838139694,22,5,1.0576,first_or_il_return,0.19342359767891681
2024,744971,683155,R,5325,Power-FF,23.845300541894836,3.9141381630782868,24,7,1.0576,first_or_il_return,0.18269230769230768
2024,744972,543037,R,5325,Power-FF,23.238140305126585,5.6192021377435735,23,9,1.0576,first_or_il_return,0.25555555555555554
2024,744973,571760,L,5325,Balanced,22.941419037740854,5.487400713104689,22,8,1.0527,first_or_il_return,0.2294776119402985
2024,744974,571760,L,5325,Balanced,22.96332438407289,4.8374958800430345,20,8,1.0527,first_or_il_return,0.22286821705426357
2024,744974,680573,R,5325,Breaking-heavy,22.860772274040773,4.3480668001843465,20,1,1.0576,first_or_il_return,0.21311475409836064
2024,744975,641154,R,5325,Balanced,24.941361849946986,5.945801412487638,26,3,1.0576,first_or_il_return,0.26607142857142857
2024,744976,641540,R,5325,Sinker-ball,18.686022997603423,4.29376746128724,18,4,1.0576,first_or_il_return,0.22437673130193905
2024,744976,682847,R,5325,Sinker-ball,20.676577887868298,3.389844996774226,24,7,1.0576,first_or_il_return,0.1815856777493606
2024,744977,543135,R,5325,Offspeed-heavy,25.209501834868217,6.516446318656007,27,6,1.0576,first_or_il_return,0.2392638036809816
2024,744978,656605,R,5325,Balanced,25.3123176945655,4.850533837791983,24,9,1.0576,first_or_il_return,0.2066115702479339
2024,744979,543135,R,5325,Offspeed-heavy,27.484353445652026,6.596983468796122,23,7,1.0576,first_or_il_return,0.23608017817371937
2024,744979,601713,R,5325,Breaking-heavy,23.784690616779212,6.125597807204621,18,5,1.0576,first_or_il_return,0.30730478589420657
2024,744980,641927,R,5325,Offspeed-heavy,24.457269633523296,6.150519626838511,28,3,1.0576,first_or_il_return,0.27345309381237526
2024,744981,579328,L,5325,Breaking-heavy,25.87927964664375,6.505912687073477,23,8,1.0527,first_or_il_return,0.27011494252873564
2024,744982,571760,L,5325,Balanced,23.517318249214043,4.625456488763493,21,4,1.0527,first_or_il_return,0.22573839662447256
2024,744982,686613,R,5325,Balanced,25.5259817460802,5.817297937112426,23,4,1.0576,first_or_il_return,0.25149700598802394
2024,744983,664285,L,5325,Breaking-heavy,27.466010778697722,6.25008668867375,29,5,1.0527,first_or_il_return,0.22594142259414227
2024,744984,686563,R,5325,Sinker-ball,23.808551044341087,3.865690005729855,25,1,1.0576,first_or_il_return,0.17695473251028807
2024,744985,592351,R,5325,Breaking-heavy,20.07305582382125,4.406627104524329,27,5,1.0576,first_or_il_return,0.1983695652173913
2024,744985,676979,L,5325,Power-FF,23.461460753584372,7.739220509945902,18,7,1.0527,first_or_il_return,0.352112676056338
2024,744986,676710,R,5325,Balanced,25.723596715275075,5.497607480611464,23,5,1.0576,first_or_il_return,0.23471400394477318
2024,744987,656557,R,5325,Breaking-heavy,25.550158711673653,5.3977063246881345,25,7,1.0576,first_or_il_return,0.2176360225140713
2024,744988,547179,R,5325,Balanced,22.716648565889937,4.308559348407739,23,8,1.0576,first_or_il_return,0.1742627345844504
2024,744988,607200,R,5325,Sinker-ball,24.615242811598026,4.620491939425552,24,5,1.0576,first_or_il_return,0.21615720524017468
2024,744989,543135,R,5325,Offspeed-heavy,24.95666866945426,6.223271591033148,25,10,1.0576,first_or_il_return,0.23558897243107768
2024,744989,623167,R,5325,Power-FF,24.214461155312417,3.9016346872730754,23,3,1.0576,first_or_il_return,0.17084282460136674
2024,744990,543135,R,5325,Offspeed-heavy,25.56276319589729,6.2594285234156875,23,2,1.0576,first_or_il_return,0.24468085106382978
2024,744990,669203,R,5325,Breaking-heavy,26.546877608282152,5.824387882940997,24,6,1.0576,first_or_il_return,0.2320675105485232
2024,744991,571760,L,5325,Balanced,24.85501520409641,6.402213596816868,20,4,1.0527,first_or_il_return,0.23658536585365852
2024,744991,665152,R,5325,Balanced,23.49295557551944,4.995620822282926,24,2,1.0576,first_or_il_return,0.23616236162361623
2024,744992,547179,R,5325,Balanced,24.786171190602243,4.871357104570483,20,4,1.0576,first_or_il_return,0.17575757575757575
2024,744993,543135,R,5325,Offspeed-heavy,24.932249291329036,6.654337959541699,24,5,1.0576,first_or_il_return,0.2476780185758514
2024,744994,680570,R,5325,Balanced,25.42697217331096,6.138441548676949,23,8,1.0576,first_or_il_return,0.2660332541567696
2024,744995,571760,L,5325,Balanced,24.821432323805865,5.758459324278015,21,7,1.0527,first_or_il_return,0.23224043715846995
2024,744995,671737,R,5325,Power-FF,22.777853670544573,6.036377891689427,24,5,1.0576,first_or_il_return,0.3157894736842105
2024,744996,650633,R,5325,Balanced,24.157968459391796,6.309951351777632,21,5,1.0576,first_or_il_return,0.270935960591133
2024,744997,592351,R,5325,Breaking-heavy,20.985662410587942,5.000654082564114,20,3,1.0576,first_or_il_return,0.23297491039426524
